ID;EVENT;TIME;COST;PATH;LENGTH;SERVICES;CHOSEN
U_B178;DEPARTURE;06:34:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M8;DEPARTURE;06:34:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M727;DEPARTURE;06:34:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M169;DEPARTURE;06:34:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M31;DEPARTURE;06:34:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B213;DEPARTURE;06:34:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B403;DEPARTURE;06:34:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M215;DEPARTURE;06:35:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M190;DEPARTURE;06:35:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1278;DEPARTURE;06:35:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B502;DEPARTURE;06:35:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1099;DEPARTURE;06:35:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M404;DEPARTURE;06:35:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B157;DEPARTURE;06:36:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B364;DEPARTURE;06:36:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M164;DEPARTURE;06:36:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B60;DEPARTURE;06:36:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1143;DEPARTURE;06:36:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M653;DEPARTURE;06:36:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M96;DEPARTURE;06:36:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M75;DEPARTURE;06:36:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B598;DEPARTURE;06:37:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B518;DEPARTURE;06:37:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M961;DEPARTURE;06:37:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M591;DEPARTURE;06:37:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M230;DEPARTURE;06:37:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M323;DEPARTURE;06:37:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1004;DEPARTURE;06:37:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1000;DEPARTURE;06:37:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B363;DEPARTURE;06:37:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1255;DEPARTURE;06:38:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M948;DEPARTURE;06:38:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M908;DEPARTURE;06:38:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B488;DEPARTURE;06:38:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B264;DEPARTURE;06:38:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B452;DEPARTURE;06:38:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1087;DEPARTURE;06:38:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1210;DEPARTURE;06:38:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M867;DEPARTURE;06:38:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1115;DEPARTURE;06:38:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M374;DEPARTURE;06:38:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B573;DEPARTURE;06:39:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M234;DEPARTURE;06:39:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M685;DEPARTURE;06:39:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M305;DEPARTURE;06:39:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B532;DEPARTURE;06:39:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1010;DEPARTURE;06:39:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B51;DEPARTURE;06:39:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M832;DEPARTURE;06:39:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B154;DEPARTURE;06:39:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M264;DEPARTURE;06:39:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1237;DEPARTURE;06:39:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M256;DEPARTURE;06:39:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M877;DEPARTURE;06:40:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M635;DEPARTURE;06:40:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B161;DEPARTURE;06:40:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B497;DEPARTURE;06:40:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B272;DEPARTURE;06:40:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1037;DEPARTURE;06:40:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1122;DEPARTURE;06:40:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B229;DEPARTURE;06:40:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M889;DEPARTURE;06:40:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B386;DEPARTURE;06:40:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M55;DEPARTURE;06:40:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B189;DEPARTURE;06:40:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M812;DEPARTURE;06:40:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1328;DEPARTURE;06:40:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M794;DEPARTURE;06:40:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M824;DEPARTURE;06:40:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M116;DEPARTURE;06:40:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1302;DEPARTURE;06:40:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1021;DEPARTURE;06:41:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B139;DEPARTURE;06:41:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M825;DEPARTURE;06:41:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1084;DEPARTURE;06:41:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1175;DEPARTURE;06:41:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1060;DEPARTURE;06:41:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1046;DEPARTURE;06:41:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1072;DEPARTURE;06:41:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1205;DEPARTURE;06:41:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M292;DEPARTURE;06:41:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M29;DEPARTURE;06:41:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M568;DEPARTURE;06:41:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1348;DEPARTURE;06:41:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1026;DEPARTURE;06:41:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B565;DEPARTURE;06:41:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1383;DEPARTURE;06:41:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M357;DEPARTURE;06:41:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B145;DEPARTURE;06:41:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B567;DEPARTURE;06:41:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1373;DEPARTURE;06:41:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1239;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1197;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M898;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1090;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B140;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M310;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1138;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B366;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M792;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M27;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B551;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B321;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1262;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1375;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M669;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M829;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B87;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1249;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M91;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M914;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M630;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1259;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B284;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M183;DEPARTURE;06:42:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M625;DEPARTURE;06:43:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M262;DEPARTURE;06:43:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M478;DEPARTURE;06:43:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M351;DEPARTURE;06:43:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M878;DEPARTURE;06:43:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M170;DEPARTURE;06:43:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1246;DEPARTURE;06:43:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B227;DEPARTURE;06:43:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M795;DEPARTURE;06:43:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M759;DEPARTURE;06:43:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M567;DEPARTURE;06:43:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M494;DEPARTURE;06:43:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M177;DEPARTURE;06:43:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M148;DEPARTURE;06:43:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1341;DEPARTURE;06:43:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B482;DEPARTURE;06:43:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1379;DEPARTURE;06:43:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M909;DEPARTURE;06:43:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M701;DEPARTURE;06:43:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B170;DEPARTURE;06:43:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M168;DEPARTURE;06:43:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M118;DEPARTURE;06:44:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B138;DEPARTURE;06:44:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M855;DEPARTURE;06:44:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M760;DEPARTURE;06:44:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1366;DEPARTURE;06:44:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B287;DEPARTURE;06:44:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M929;DEPARTURE;06:44:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B523;DEPARTURE;06:44:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M425;DEPARTURE;06:44:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M603;DEPARTURE;06:44:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M490;DEPARTURE;06:44:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M731;DEPARTURE;06:44:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M1044;DEPARTURE;06:44:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_M197;DEPARTURE;06:44:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
U_B193;DEPARTURE;06:44:00.00;790.7170294494238;ORIGIN_0 METRO_SO METRO_S2 METRO_S4 DESTINATION_1;3000.0;WALK METRO WALK;1
